2460000,-0.024048,0.031487,0.207196,0.21095,0.000129498
2462000,-0.133734,0.104723,2.164695,2.171349,0.001352934
2464000,-0.071406,0.063556,1.996882,1.999169,0.001248051
2466000,0.04524,0.026049,1.935368,1.936072,0.001209605
2468000,0.02871,0.107906,2.074952,2.077954,0.001296845
2470000,-0.074899,0.15556,1.9408,1.948465,0.001213
2472000,-0.028327,0.072782,1.81828,1.819957,0.001136425
2474000,0.087773,0.005893,-0.097808,0.13155,-0.00006113
2476000,0.094403,0.009057,-2.088005,2.090157,-0.001305003
2478000,0.026582,0.007728,-2.022075,2.022265,-0.001263797
2480000,0.002517,-0.033729,-1.93824,1.938535,-0.0012114
2482000,0.037484,-0.057171,-2.061279,2.062412,-0.001288299
2484000,0.011365,-0.021706,-1.180242,1.180496,-0.000737651
2486000,-0.066348,0.06195,1.194253,1.197698,0.000746408
2488000,-0.057979,0.068522,2.452976,2.454618,0.00153311
2490000,0.036174,0.025981,1.81465,1.815197,0.001134156
2492000,0.034938,0.111329,2.024656,2.028016,0.00126541
2494000,-0.054121,0.143103,2.048121,2.053827,0.001280076
2496000,-0.03277,0.050929,1.135632,1.137245,0.00070977
2498000,0.103221,-0.017686,-0.846901,0.853352,-0.000529313
2500000,0.134523,-0.03238,-2.177749,2.182141,-0.001361093
2502000,0.008625,-0.039595,-1.933752,1.934177,-0.001208595
2504000,-0.02928,-0.057112,-2.002147,2.003175,-0.001251342
2506000,0.063174,-0.053815,-2.024693,2.026394,-0.001265433
2508000,0.01091,-0.01725,-0.553115,0.553491,-0.000345697
2510000,-0.127781,0.077213,1.747571,1.753937,0.001092232
2512000,-0.097892,0.112216,2.204219,2.209243,0.001377637
2514000,0.023619,0.018337,1.870571,1.87081,0.001169107
2516000,0.053937,0.028707,2.063426,2.064331,0.001289641
2518000,-0.035987,0.153379,1.980722,1.986978,0.001237951
2520000,-0.071949,0.126527,1.995642,2.000943,0.001247276
2522000,0.02478,0.004834,0.617806,0.618322,0.000386129
2524000,0.117367,-0.007595,-1.764225,1.768141,-0.001102641
2526000,0.077896,0.030964,-2.189247,2.190851,-0.001368279
2528000,-0.012461,-0.037455,-1.880819,1.881233,-0.001175512
2530000,0.009422,-0.090944,-2.057903,2.059933,-0.001286189
2532000,0.053566,-0.024772,-1.766749,1.767734,-0.001104218
2534000,-0.035932,0.030425,0.151974,0.159101,9.49838E-05
2536000,-0.117112,0.073863,2.140803,2.145276,0.001338002
2538000,-0.062342,0.087126,2.008432,2.011287,0.00125527
2540000,0.026187,0.038017,1.932029,1.93258,0.001207518
2542000,0.049056,0.054992,2.074,2.075309,0.00129625
2544000,-0.022668,0.128015,1.943266,1.94761,0.001214541
2546000,-0.05017,0.095855,1.863153,1.866292,0.001164471
2548000,0.045705,-0.017041,0.04916,0.069254,0.000030725
2550000,0.136028,-0.03845,-2.017856,2.022801,-0.00126116
2552000,0.072117,0.008217,-2.058253,2.059532,-0.001286408
2554000,-0.033248,-0.030177,-1.925846,1.92637,-0.001203654
2556000,0.020961,-0.089454,-2.060511,2.062558,-0.001287819
2558000,0.056861,-0.038257,-1.162429,1.164448,-0.000726518
2560000,-0.07886,0.07147,1.221193,1.225822,0.000763246
2562000,-0.144341,0.112635,2.438637,2.4455,0.001524148
2564000,-0.026951,0.050698,1.819919,1.820825,0.001137449
2566000,0.075816,0.03297,2.024553,2.02624,0.001265346
2568000,0.004421,0.117655,2.046064,2.049448,0.00127879
2570000,-0.087226,0.13768,1.937004,1.943849,0.001210628
2572000,-0.001729,0.045564,1.21912,1.219972,0.00076195
